id,city_id,area_id,terms_id,created_by,updated_by,title,description,logo_name,cover_name,address,security_code,postal_code,terms_validity,website,private_phone,customer_phone,order_email,order_fax,order_sms,preferred_contact,latitude,longitude,delivery_time,rating,position,status,budget,service_fee,min_order_value,active,accept_voucher,free_delivery,has_discount,delivery,online_payment,pickup,pre_order,deleted,vat_included,products_vat_enabled,delivery_vat_enabled,packaging_vat_enabled,vat_enabled,vat_visible,commission_rule,commission_type,created_at,updated_at,comment_for_order,delivery_commission_enabled,packaging_commission_enabled,old_id,disabled_from_datetime,disable_duration,manager,branch_title,vat,vendor_delivery_areas_text,english_title,online_delivery_enabled,order_inform,comment_for_manager,chain_id,vms_client_id,fidilio_enabled,fidilio_link,vendor_change_status_reason_id,delivery_type,delivery_description,main_branch,container_fee,closed_at_lunch,mqtt_token,recommended_for,establishment,most_popular_items,costs_for_two,capacity,service_price,parking_space,online_order,off_days,closed_until,vote_count,sort_index,container_price_type,picked_by,picked_at,vms_vendor_id,polygon_checked,delivery_guarantee,comment_count,call_phone,expedition_type,sales_agent_id,in_place_delivery,pre_order_status,sms_frequency,is_vegetarian,orders_count,food_average_price,express_shift,vms_status,pre_order_only,weekly_delivery_fee,vendor_type,has_dongle,reject_out_of_zone_order,express_delivery_time,fix_delivery_fee,performance_rank,express_delivery_fee_class_id,special_day_end_time,broker_type,trending_score,stock_enabled,exclusive_info,first_time_activated_at,webhook_url,static_map_name,max_delivery_radius,detailed_address,vendor_crisis_management_id,delay,vendor_type_id,pre_order_schedule_day,is_ecommerce,inform_client_id,inform_type,has_wallet,is_excluded,is_vip,cover_owner,discount_category_title,extra_info,uid
94749,5,799,1,5185256,7771483,آقای نان (آزادپز),,61599a53c6b2c.jpg,,بلوار خیام، بین خیام جنوبی 10 و 12، زیر قنادی خروس قندی، آقای نان (آزادپز),123662,,2018-01-01,,09398370174,09398370174,,,,CUSTOMER_PHONE,36.310984,59.556018,45,9.0860655737705,1000,TEMPORARY_CLOSED,NORMAL,0,10000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,PERCENTAGE,2021-10-03 15:26:03,2023-12-10 00:45:45,,0,1,,,,آقای گرجی,,0,,nan,1,PWA,,,,0,,82,RESTAURANT,,0,2000,1,,,BAKERY,,20000,,,SOME,,,2023-12-10 23:59:59,870,,AMOUNT,5128371,2023-12-06 15:13:23,,0,0,870,989398370174,ZF_EXPRESS,11307980,0,TODAY_TOMORROW,,0,5069,12833,,OFFLINE,0,4602,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":true,""grade"":""D"",""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_COMMISSION"",""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2021-10-08 17:44:50,,,-1,,,0,54,,0,16,PUSH,1,0,,,,[],384247
240729,125,2050,1,7062134,7844127,فست فود تاج محل,,625d7dbab038d.jpg,,خیابان معلم، بین خیابان معلم 11 و خیابان معلم 13، فست فود تاج محل,154565,,2017-01-01,,09356208018,09356208018 - 09902642465,,,,CUSTOMER_PHONE,32.8669503,59.2287396,45,8.590799031477,1000,ACTIVE,NORMAL,0,22000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2022-04-18 19:33:22,2023-12-10 00:45:28,,0,1,,,,آقای حسینی نصرآباد,,0,,tajmahal,1,PWA,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,64080,30,,LOT,,,,283,,AMOUNT,,,,0,0,283,989902642465,DELIVERY,13120833,1,TODAY_TOMORROW,,0,0,48238,,OFFLINE,0,13105,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2022-04-25 18:50:56,,,-1,,,0,4,,0,16,PUSH,1,0,,,,[],822187
65042,117,1882,1,4775692,4654031,کافه فست فود ماتیکا,,6027701c7b619.jpeg,,بلوار خزر، دریای ۸، بعد از فرش مشهد، کافه فست فود ماتیکا,106634,,2018-01-01,,09120982606,01133261000,,,,CUSTOMER_PHONE,36.574569,53.06088,45,8.2979166666667,1000,TEMPORARY_CLOSED,NORMAL,0,120000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2020-12-26 15:49:03,2023-12-10 00:45:27,,0,1,,,,آقای اصغری,,0,,matika,1,VMS,,,,0,,,AGENT,,0,0,1,,,FASTFOOD,,333026,40,,LITTLE,,,2023-12-10 23:59:59,5580,,AMOUNT,13312030,2023-12-09 09:29:44,,0,1,5580,981133261000,ZF_EXPRESS,156366,1,TODAY_TOMORROW,,0,0,205176,,OFFLINE,0,18433,RESTAURANT,0,0,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":true,""grade"":""D"",""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_COMMISSION"",""start_date"":""2022-01-21 04:01:25"",""end_date"":""2024-01-21 04:01:32"",""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2021-01-10 12:10:29,,,-1,,,0,4,,0,1,PUSH,1,0,1,,,,295126
290046,41,401,1,558272,3125772,آرکان برگر,,63d57fced5ea4.jpg,,خیابان فرودگاه، نبش خیابان بدر، آرکان برگر,165537,,2018-01-01,,09050543565,09050543565,,,,CUSTOMER_PHONE,28.95755,50.83532,45,8.3673469387755,1000,CLOSED_ORDER_CANCELLATION,NORMAL,0,95000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-01-28 23:27:18,2023-12-10 00:44:17,"",0,1,,,,آقای حسین آبادی,,0,,arkanburger,1,VMS,,,,0,,51,RESTAURANT,,0,0,1,,,FASTFOOD,,332726,6,,SOME,,,2023-12-10 23:59:59,408,,AMOUNT,2263958,2023-11-28 00:52:51,,0,0,408,989050543565,ZF_EXPRESS,11307901,1,TODAY_TOMORROW,,0,1882,241896,,OFFLINE,0,7603,RESTAURANT,0,0,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-01-31 11:12:57,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],970138
56650,5,823,1,4775692,7786305,غذای ایتالیایی پای,,5ea3c64e491cf.jpeg,,بین وکیل آباد 55 و 57، غذای ایتالیایی پای,88538,,2018-01-01,,09155157003,05138656559,,,,CUSTOMER_PHONE,36.333558,59.482829,45,8.4772988034748,1000,ACTIVE,NORMAL,0,100000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2020-04-25 09:40:38,2023-12-10 00:44:16,,0,1,,,,آقای موسوی فرد,,0,,paay,1,VMS,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,299924,150,,,,,2023-07-09 23:59:59,5922,,AMOUNT,1049361,2023-11-25 15:53:34,,0,0,5922,985135022008,ZF_EXPRESS,4424723,1,TODAY_TOMORROW,,0,35503,194912,,OFFLINE,0,27204,RESTAURANT,0,1,45,,,,,,0.0000787076,0,"{""grade"":""D"",""end_date"":null,""is_blocked"":false,""start_date"":null,""cap_blocked"":false,""is_exclusive"":false,""exclusive_type"":null,""exclusive_discount"":null,""is_super_exclusive"":false}",2020-04-29 15:57:21,,,-1,,,0,4,,0,1,PUSH,1,0,0,,,,269950
284709,212,401,1,558272,12458354,فست فود جوجو,,64e11fb2cf7e8.png,,جاده ملارد، خیابان کاشانی، چهارراه امام حسین، ضلع جنوبی چهارراه، فست فود جوجو,198123,,2018-01-01,,09903667690,09903667690,,,,CUSTOMER_PHONE,35.689649,50.971938,45,8.1379310344828,1000,TEMPORARY_CLOSED,NORMAL,0,150000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2022-12-25 20:31:12,2023-12-10 00:44:07,,0,1,,,,آقای قزلجه ئی,,0,,jojo,1,PWA,,104052,,0,,,RESTAURANT,,1,0,1,,,FASTFOOD,,201294,,,SOME,,,2023-12-10 23:59:59,380,,AMOUNT,,,,0,0,380,989903667690,DELIVERY,155323,0,TODAY_TOMORROW,,0,884,128068,,OFFLINE,0,10000,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,1,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2022-12-29 09:34:59,,,-1,,,0,4,,0,4,CALL,1,0,,,,[],954127
352273,5,401,1,9240727,19147995,ساندویچ سرد آتادا,,656def5edeb28.jpg,,داخل حجاب 85، پلاک 25، ساندویچ سرد آتادا,246462,,2018-01-01,,09908082973,09908082973 - 09155214255,,,,CUSTOMER_PHONE,36.3759085,59.5136455,45,0,1000,TEMPORARY_CLOSED,ECONOMICAL,0,60000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-12-04 18:55:18,2023-12-10 00:44:03,,0,1,,,,آقای خوش طینت,,0,,atada,1,VMS,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,,10,,LOT,,,2023-12-10 23:59:59,,,AMOUNT,,,,0,0,0,989155214255,DELIVERY,11307980,1,TODAY_TOMORROW,,0,0,42466,,OFFLINE,0,,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-12-06 15:50:06,,,-1,,,0,4,,0,4,CALL,1,0,,,,[],1156819
39285,14,1104,1,4089559,,فست فود میزبان,,64fff9140ed36.jpeg,,خیابان شاه ابراهیم، نبش کوچه 22، فست فود میزبان,51822,,2018-01-01,,09199856054,02538903333 - 02538903455,,,,CUSTOMER_PHONE,34.654974,50.867516,45,8.6403361344538,1000,TEMPORARY_CLOSED,NORMAL,0,70000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2019-03-25 09:57:34,2023-12-10 00:44:00,,0,1,,,,اقای عزیزی,,0,,mizban,1,VMS,فر خرابه 11.13,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,220376,30,,SOME,,,2023-12-10 23:59:59,1010,39989,AMOUNT,7644258,2023-12-09 12:51:46,,0,0,1010,982538903333,ZF_EXPRESS,350649,1,TODAY_TOMORROW,,0,0,120413,,OFFLINE,0,6161,RESTAURANT,0,0,45,,10034,,2023-10-03 23:59:00,,-0.00000564722,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":true,""start_date"":null,""end_date"":null,""is_super_exclusive"":false,""exclusive_discount"":0}",2019-03-28 13:50:06,,5c9866c711ccf.png,-1,,,0,4,,0,1,PUSH,1,0,0,,,,217855
98058,4,2542,1,12458354,12458354,فست فود عمو رضا,,64e1aabf8a9ff.jpeg,,جاده ملارد، خیابان صدوقی، چهار راه تختی، پلاک 102، فست فود عمو رضا,128049,,2021-10-18,,09903667690,65123800,,,,CUSTOMER_PHONE,35.689359,50.982984,45,8.4596704249783,1000,TEMPORARY_CLOSED,NORMAL,0,150000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2021-10-18 20:04:36,2023-12-10 00:43:59,,0,1,,,,آقای قزلجه ای,,0,,amoreza,1,PWA,,104052,,0,,54,RESTAURANT,,0,0,1,,,FASTFOOD,,192534,,,SOME,,,2023-12-10 23:59:59,1123,,AMOUNT,9103460,2023-12-06 17:54:46,,0,0,1123,989903667690,DELIVERY,156366,0,TODAY_TOMORROW,,0,0,125687,,OFFLINE,0,10000,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,1,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2021-10-26 14:06:29,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],394174
337810,6,401,1,1904502,,پیتزا پردیس (شعبه گلستان),,651f056128bf3.jpg,,شهرک گلستان، بلوار علامه امینی، پیتزا پردیس (شعبه گلستان),234079,,2018-01-01,,09374506059,07136223222,,,,CUSTOMER_PHONE,29.75276,52.423407,45,8.5753424657534,1000,TEMPORARY_CLOSED,NORMAL,0,150000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-10-05 22:20:09,2023-12-10 00:43:40,,0,1,,,,آقای اکبری,golestan,0,,pardis,1,PWA,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,,,,,,,2023-12-10 23:59:59,73,,AMOUNT,,,,0,0,73,987136223222,ZF_EXPRESS,11307873,1,TODAY_TOMORROW,,0,339,147166,,OFFLINE,0,11731,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-10-15 16:53:27,,,-1,,,0,4,,0,16,PUSH,1,0,,,,[],1113430
63215,6,1200,1,3448763,3125772,کتلت آناهیتا,,5fbf6c71b1999.jpg,,فرهنگ شهر، نبش خیابان شهید امامی، کتلت آناهیتا,99835,,2018-01-01,,09175024789,07136331152 - 09175024789,,,,CUSTOMER_PHONE,29.6589685418528,52.455940246582,45,7.9934370095591,1000,CLOSED_ORDER_CANCELLATION,NORMAL,0,40000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2020-11-26 12:20:57,2023-12-10 00:43:33,,0,1,,,,آقای رئیسی,,0,,kotletanahita,1,VMS,,,,0,,52,RESTAURANT,,0,0,1,,,FASTFOOD,,167684,25,,SOME,,,2023-12-10 23:59:59,6829,,AMOUNT,8672270,2023-12-02 14:41:26,,0,0,6829,987136331152,DELIVERY,156366,1,TODAY_TOMORROW,,0,0,96583,,OFFLINE,0,8527,RESTAURANT,0,1,45,,,,,,0.000418403,0,"{""is_exclusive"":true,""grade"":""D"",""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_MARKETING"",""start_date"":""2023-10-23 07:55:53"",""end_date"":""2025-10-22 07:55:58"",""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2020-12-08 20:46:30,,,-1,,,0,4,,0,1,PUSH,1,0,0,,,,289645
342098,1,1,1,5185256,678388,کونفه عسل (شعبه جردن - کنافه باقلوا کاتمر کرپ),,653515e9f3337.jpg,,بلوار آفریقا، نرسیده به بزرگراه مدرس، رو به روی کوچه مروارید، مرکز خرید الهیه، طبقه یک، واحد ۷۰، کونفه عسل (شعبه جردن - کنافه باقلوا کاتمر کرپ),231366,,2018-01-01,,09120063437 - 09125855269,09120063437 - 09125855269,,,,CUSTOMER_PHONE,35.782536,51.423038,45,8.8367346938776,1000,TEMPORARY_CLOSED,NORMAL,0,50000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,PERCENTAGE,2023-10-22 16:00:33,2023-12-10 00:43:28,,0,1,,,,خانم خطابخش,,0,,asalkunefe,1,VMS,,,,0,,,RESTAURANT,,0,0,1,,,CONFECTIONERY,,,,,NONE,,,2023-12-10 23:59:59,98,,AMOUNT,678388,2023-12-10 00:43:28,,0,0,98,989120063437,ZF_EXPRESS,350649,1,TODAY_TOMORROW,,0,235,167413,,OFFLINE,0,19035,CONFECTIONERY,0,0,45,,,,,,,0,"{""is_exclusive"":true,""grade"":null,""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_MARKETING"",""start_date"":""2023-10-21 12:32:14"",""end_date"":""2026-10-21 12:32:22"",""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-10-29 16:03:24,,,-1,,,0,8,,0,1,PUSH,1,0,,,,[],1126294
249749,1,287,1,13537681,14726803,بریانکده فدک (کریمشاهیان),,629e7190add03.png,,خیابان پیروزی، خیابان کریمشاهیان، نبش میر مجتهدی، پلاک 210، بریانکده فدک (کریمشاهیان),154770,,2018-01-01,,09125546786,77164375,,,,CUSTOMER_PHONE,35.691899,51.4859329,45,8.965625,1000,TEMPORARY_CLOSED,NORMAL,0,50000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2022-06-07 00:08:17,2023-12-10 00:43:28,,0,1,,,,خانم اسلامیان,,0,,fadak,1,VMS,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,110070,12,0,LOT,,,2023-12-10 23:59:59,8780,,AMOUNT,12927636,2023-12-02 13:34:59,,0,0,8780,982177164375,DELIVERY,3030963,1,TODAY_TOMORROW,,0,22987,68360,,OFFLINE,0,15250,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,1,"{""is_exclusive"":true,""grade"":""D"",""is_blocked"":false,""exclusive_type"":""VENDOR_EXCLUSIVE_TYPE_COMMISSION"",""start_date"":""2023-06-22 08:52:55"",""end_date"":""2025-06-21 08:52:58"",""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2022-06-13 18:20:09,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],849247
61347,5,794,1,4739068,4469192,کباب سرای امیر,,610997bb050f8.jpeg,,بلوار شهید شکری، بین کوچه ۷ و ۹ شکری، کبابسرای امیر,100683,,2018-01-01,,09051346521,09051346521,,,,CUSTOMER_PHONE,36.341894,59.580687,45,8.6718826405868,1000,TEMPORARY_CLOSED,NORMAL,0,50000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2020-10-13 11:26:23,2023-12-10 00:43:20,,0,1,,,,آقای صادق نسب,,0,,loghmesalman,1,VMS,بی پاسخ 8.25,,,0,,,RESTAURANT,,0,0,1,,,RESTAURANT,,224520,15,,,,,2023-12-15 23:59:59,1865,,AMOUNT,1738156,2023-12-09 11:27:35,,0,1,1865,989051346521,ZF_EXPRESS,350649,1,TODAY_TOMORROW,,0,0,154581,,OFFLINE,0,8046,RESTAURANT,0,0,45,,,,,,0.00000823305,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2020-10-18 12:38:57,,,-1,,,0,1,,0,1,PUSH,1,0,0,,,,284041
283135,2,401,1,10441326,10441326,کیک پیتزای یاس (شعبه 2),,63cc39f2b6468.jpeg,,خیابان باهنر، نبش کوچه 14، کیک پیتزای یاس,198099,,2022-12-16,,09909889207,03133372789,,,,CUSTOMER_PHONE,32.679736352805,51.661140918677,45,7.5310233682514,1000,TEMPORARY_CLOSED,NORMAL,0,60000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2022-12-16 11:02:22,2023-12-10 00:43:19,,0,1,,,,آقای باقری قلعه افغانی,,0,,yas,1,VMS,,,,0,,54,RESTAURANT,,0,0,0,,,FASTFOOD,,117592,,,SOME,,,2023-12-10 23:59:59,1061,,AMOUNT,6296096,2023-12-07 12:44:28,,0,0,1061,983133372789,ZF_EXPRESS,156366,1,TODAY_TOMORROW,,0,3111,94050,,OFFLINE,0,16555,RESTAURANT,0,0,45,,,,2023-04-22 23:59:00,,,1,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2023-01-11 11:43:30,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],949405
83930,5,825,1,4723880,13174037,فست فود آقای برگر,,610edc7307171.jpg,,بلوار شریعتی، بین شریعتی 75 و 77، فست فود آقای برگر,118776,,2018-01-01,,09357338439,09357338439,,,,CUSTOMER_PHONE,36.3482449,59.4773143,45,7.8642987249545,1000,TEMPORARY_CLOSED,NORMAL,0,15000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2021-08-07 23:48:11,2023-12-10 00:43:18,,0,1,,,,آقای صبری رزم,,0,,aghayeburger,1,VMS,,,,0,,,RESTAURANT,,0,0,1,,,FASTFOOD,,203586,40,,LOT,,,2023-12-10 23:59:59,2100,,AMOUNT,8701505,2023-11-27 18:34:25,,0,0,2100,989357338439,ZF_EXPRESS,11307980,1,TODAY_TOMORROW,,0,8159,126663,,OFFLINE,0,10340,RESTAURANT,0,1,45,,,,2023-10-03 23:59:00,,,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2021-09-06 11:39:53,,,-1,,,0,4,,0,1,PUSH,1,0,,,,[],351790
350049,1,1,1,11357253,4345622,خورشت خونه تهران,,6562deb0c704d.jpg,,اقدسیه، خیابان موحد دانش، خیابان فیروزبخش، خیابان باستان، خیابان کامران، مجتمع تجاری صاحبقرانیه، طبقه همکف، پلاک 9، خورشت خونه تهران,229199,,2018-01-01,,09122062613,09122062613,,,,CUSTOMER_PHONE,35.8069734,51.4794601,45,0,1000,TEMPORARY_CLOSED,ECONOMICAL,0,120000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,STEPPED_BY_REVENUE,2023-11-26 09:29:12,2023-12-10 00:42:57,,0,1,,,,آقای نقش زن,,0,,khoreshtkhone,1,PWA,,,,0,,,RESTAURANT,,0,0,1,,,CATERING,,,0,,NONE,,,2023-12-10 23:59:59,,,AMOUNT,,,,0,0,0,989122062613,ZF_EXPRESS,350649,0,TODAY_TOMORROW,,0,0,181578,,OFFLINE,0,,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-12-03 11:29:33,,,-1,,,0,3,,0,4,CALL,1,0,,,,[],1150147
59510,5,401,1,3208796,8429443,فست فود راوک,,5f21cf0f9269e.jpg,,نبش هفتم تیر 11، فست فود راوک,97251,,2017-01-01,,09394752701,05138681477,,,,CUSTOMER_PHONE,36.321301,59.495945,45,7.5,1000,TEMPORARY_CLOSED,NORMAL,0,10000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2020-07-30 00:03:35,2023-12-10 00:42:48,,0,1,,,,آقای کاشکی,,0,,ravak,1,VMS,بی پاسخ 8.17,,,0,,51,RESTAURANT,,0,0,0,,,FASTFOOD,,113124,10,,SOME,,,2023-12-10 23:59:59,866,,AMOUNT,13584170,2023-12-05 16:02:01,,0,0,866,985138681477,DELIVERY,7231547,1,TODAY_TOMORROW,,0,0,76041,,OFFLINE,0,7214,RESTAURANT,0,1,45,,,,,,0.0000143639,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":null,""cap_blocked"":false,""is_super_exclusive"":false}",2020-10-10 17:54:27,,,-1,,,0,4,,0,1,PUSH,1,0,0,,,,278530
349250,1,1,1,12842846,4345622,رستوران لانچ بار,,656d6c7130d2e.jpg,,اقدسیه، خیابان موحد دانش، خیابان فیروزبخش، خیابان باستان، خیابان کامران، مجتمع تجاری صاحبقرانیه، طبقه همکف، پلاک ۸، رستوران لانچ بار,229196,,2018-01-01,,09127381039,09127381039,,,,CUSTOMER_PHONE,35.8065905,51.4792862,45,0,1000,TEMPORARY_CLOSED,NORMAL,0,120000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,STEPPED_BY_REVENUE,2023-11-21 16:27:30,2023-12-10 00:42:46,,0,1,,,,خانم قاضی سعید,,0,,lunchbar,1,VMS,,,,0,,51,RESTAURANT,,0,0,1,,,CATERING,,,,,LITTLE,,,2023-12-10 23:59:59,,,AMOUNT,,,,0,0,0,989127381039,ZF_EXPRESS,350649,1,TODAY_TOMORROW,,0,0,192745,,OFFLINE,0,,RESTAURANT,0,1,45,,,,,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-11-29 14:55:13,,,-1,,,0,3,,0,4,CALL,1,0,,,,[],1147750
62322,2,1176,1,395433,9020039,فست فود نیلارز (ساندویچ نیم متری),,62b837ddee458.jpg,,ملک شهر، فلکه شهید علیخانی، ابتدای خیابان گلخانه، ورودی خانه اصفهان لاین کندرو، نبش بن بست 28، پلاک 91، فست فود نیلارز (ساندویچ نیم متری),98580,,2018-01-01,,09132072732,03134419186,,,,CUSTOMER_PHONE,32.713141,51.654581,45,8.9938827410819,1000,TEMPORARY_CLOSED,ECONOMICAL,0,20000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2020-11-04 15:48:25,2023-12-10 00:42:41,,0,1,,,,آقای بقائی,,0,,nilarose,1,VMS,,,,0,,55,RESTAURANT,,0,0,1,,,FASTFOOD,,103372,,,LOT,,,2023-12-10 23:59:59,14369,,AMOUNT,7066743,2023-11-29 18:09:03,,0,1,14369,983134419186,ZF_EXPRESS,155323,1,TODAY_TOMORROW,,0,44701,58573,DINNER_LUNCH,OFFLINE,0,11828,RESTAURANT,0,0,45,,,,,,-0,0,"{""is_exclusive"":false,""grade"":""D"",""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2020-11-17 20:11:02,,,-1,,,0,4,,0,1,PUSH,1,0,0,,,,286966
341243,1,1,1,21089555,11366044,کره خونه (جردن),,654a7079e0e0c.png,,جردن، نرسیده به مدرس، مرکز خرید الهیه، طبقه دوم، درب دوم، جنب نانوایی، پلاک 69، کره خونه (جردن),237539,,2023-10-18,,09102669600,09102669600,,,,CUSTOMER_PHONE,35.782472,51.422911,45,6,1000,TEMPORARY_CLOSED,NORMAL,0,60000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,PERCENTAGE,2023-10-18 15:32:39,2023-12-10 00:42:31,,0,1,,,,آقای ‌دوستی,,0,,karehkhooneh,1,VMS,,,,0,,,RESTAURANT,,0,0,1,,,CAFE,,,20,,SOME,,,2023-12-10 23:59:59,8,,AMOUNT,6296096,2023-11-19 10:22:34,,0,0,8,989102669600,ZF_EXPRESS,350649,1,TODAY_TOMORROW,,0,70,101340,,OFFLINE,0,18409,CAFFE,0,0,45,,,,,,,0,"{""is_exclusive"":false,""grade"":null,""is_blocked"":false,""exclusive_type"":null,""start_date"":null,""end_date"":null,""exclusive_discount"":0,""cap_blocked"":false,""is_super_exclusive"":false}",2023-11-04 12:44:14,,,-1,,,0,10,,0,1,PUSH,1,0,,,,[],1123729
